;id;;lat;;lng;
mark0;35158212;mark1;44.11166;mark2;1.09359;mark3
mark0;35158659;mark1;45.03117;mark2;-0.2769;mark3
mark0;35166006;mark1;44.84952;mark2;0.18405;mark3
mark0;35171662;mark1;44.102;mark2;2.318;mark3
mark0;35180197;mark1;44.26378;mark2;0.95835;mark3
mark0;35181668;mark1;44.151;mark2;1.755;mark3
mark0;35182324;mark1;44.151;mark2;1.755;mark3
mark0;35183180;mark1;44.151;mark2;1.755;mark3
mark0;35195351;mark1;43.77753;mark2;1.35945;mark3
mark0;35200711;mark1;44.423;mark2;1.201;mark3
mark0;35200761;mark1;44.423;mark2;1.201;mark3
mark0;35204968;mark1;43.40452;mark2;1.56382;mark3
mark0;35206361;mark1;44.48269;mark2;1.19553;mark3
mark0;35212927;mark1;44.40001;mark2;0.962;mark3
mark0;35216321;mark1;44.73453;mark2;1.30065;mark3
mark0;35217600;mark1;48.02971;mark2;-3.1949;mark3
mark0;35225962;mark1;43.78266;mark2;1.309;mark3
mark0;35229578;mark1;45.79499;mark2;0.1926;mark3
mark0;35238879;mark1;43.8015;mark2;1.60898;mark3
mark0;35242410;mark1;44.89928;mark2;-0.50868;mark3
mark0;35243413;mark1;43.74195;mark2;1.37325;mark3
mark0;35252651;mark1;43.94784;mark2;1.67799;mark3
mark0;35253032;mark1;44.21;mark2;0.70806;mark3
mark0;35268813;mark1;43.93874;mark2;0.90823;mark3
mark0;35277939;mark1;43.64773;mark2;1.37703;mark3
mark0;35278038;mark1;44.15903;mark2;1.7022;mark3
mark0;35278112;mark1;43.08215;mark2;0.13277;mark3
mark0;35283572;mark1;44.04021;mark2;1.37576;mark3
mark0;35292603;mark1;43.67115;mark2;1.13829;mark3
mark0;35298511;mark1;43.66109;mark2;1.43406;mark3
mark0;35299843;mark1;44.27052;mark2;1.02789;mark3
mark0;35305293;mark1;44.16714;mark2;1.69633;mark3
mark0;35306230;mark1;43.36268;mark2;1.47879;mark3
mark0;35307285;mark1;49.36114;mark2;0.93986;mark3
mark0;35309646;mark1;44.48451;mark2;1.84117;mark3
mark0;35310528;mark1;44.13493;mark2;0.6535;mark3
mark0;35317668;mark1;44.3944;mark2;0.30733;mark3
mark0;35324052;mark1;44.43533;mark2;2.38278;mark3
mark0;35330567;mark1;44.30535;mark2;2.13538;mark3
mark0;35330633;mark1;44.07682;mark2;1.52038;mark3
mark0;35333099;mark1;47.46827;mark2;-1.02767;mark3
mark0;35335669;mark1;44.076;mark2;0.905;mark3
mark0;35337160;mark1;44.82526;mark2;0.15605;mark3
mark0;35342586;mark1;44.89588;mark2;0.05721;mark3
mark0;35343273;mark1;43.07766;mark2;0.16764;mark3
mark0;35346486;mark1;44.076;mark2;0.905;mark3
mark0;35348005;mark1;44.076;mark2;0.905;mark3
mark0;35359444;mark1;44.18846;mark2;1.79721;mark3
mark0;35359674;mark1;44.71341;mark2;1.19818;mark3
mark0;35361443;mark1;43.62864;mark2;1.4648;mark3
mark0;35361495;mark1;44.16897;mark2;1.77507;mark3
mark0;35363955;mark1;47.41888;mark2;-0.35366;mark3
mark0;35364842;mark1;43.62872;mark2;1.46399;mark3
mark0;35367045;mark1;44.36523;mark2;1.15437;mark3
mark0;35368008;mark1;43.04;mark2;0.18;mark3
mark0;35368665;mark1;43.60392;mark2;1.46947;mark3
mark0;35368951;mark1;44.36458;mark2;1.15304;mark3
mark0;35369104;mark1;44.38717;mark2;2.36289;mark3
mark0;35370047;mark1;43.83877;mark2;0.96465;mark3
mark0;35370602;mark1;44.41221;mark2;0.21124;mark3
mark0;35372669;mark1;43.91958;mark2;1.7022;mark3
mark0;35376276;mark1;44.076;mark2;0.905;mark3
mark0;35379300;mark1;44.076;mark2;0.905;mark3
mark0;35380617;mark1;44.39906;mark2;0.11462;mark3
mark0;35383408;mark1;43.62558;mark2;1.47571;mark3
mark0;35395724;mark1;44.51618;mark2;0.30433;mark3
mark0;35395726;mark1;44.51341;mark2;0.3008;mark3
mark0;35396793;mark1;43.86197;mark2;1.2711;mark3
mark0;35397604;mark1;44.96605;mark2;-0.45735;mark3
mark0;35398116;mark1;44.72554;mark2;1.21978;mark3
mark0;35399203;mark1;44.27007;mark2;1.47257;mark3
mark0;35399533;mark1;44.05332;mark2;2.13103;mark3
mark0;35404970;mark1;44.69084;mark2;0.12318;mark3
mark0;35405774;mark1;44.21187;mark2;2.23474;mark3
mark0;35406795;mark1;44.28286;mark2;1.88571;mark3
mark0;35407003;mark1;43.05994;mark2;0.14927;mark3
mark0;35407154;mark1;44.90488;mark2;-0.32552;mark3
mark0;35407167;mark1;43.99087;mark2;1.8419;mark3
mark0;35407898;mark1;44.12578;mark2;0.82494;mark3
mark0;35408602;mark1;44.28237;mark2;1.88584;mark3
mark0;35409851;mark1;44.27817;mark2;1.87943;mark3
mark0;35409996;mark1;43.82616;mark2;0.96412;mark3
mark0;35410001;mark1;43.82506;mark2;0.95682;mark3
mark0;35412913;mark1;44.16245;mark2;2.19596;mark3
mark0;35415748;mark1;44.51395;mark2;0.3018;mark3
mark0;35416362;mark1;43.59927;mark2;1.4779;mark3
mark0;35416813;mark1;44.35579;mark2;1.72314;mark3
mark0;35416838;mark1;44.18828;mark2;0.66952;mark3
mark0;35416928;mark1;43.69814;mark2;1.41045;mark3
mark0;35421597;mark1;44.38883;mark2;0.81956;mark3
mark0;35424193;mark1;43.08729;mark2;0.14619;mark3
mark0;35439270;mark1;44.85337;mark2;-0.04594;mark3
mark0;35441315;mark1;43.94253;mark2;1.65156;mark3
mark0;35441447;mark1;44.17947;mark2;1.61923;mark3
mark0;35443004;mark1;43.62286;mark2;1.45549;mark3
mark0;35456032;mark1;43.68299;mark2;1.31694;mark3
mark0;35457100;mark1;43.22426;mark2;0.08454;mark3
mark0;35460836;mark1;48.0668;mark2;-3.20858;mark3
mark0;35461386;mark1;43.70137;mark2;1.84373;mark3
mark0;35461547;mark1;44.32737;mark2;1.0126;mark3
mark0;35462280;mark1;43.7021;mark2;1.84512;mark3
mark0;35463320;mark1;43.958;mark2;0.91887;mark3
mark0;35463390;mark1;44.45235;mark2;1.05928;mark3
mark0;35464468;mark1;44.46961;mark2;1.75079;mark3
mark0;35465121;mark1;44.45037;mark2;1.06213;mark3
mark0;35474417;mark1;48.02981;mark2;-2.99468;mark3
mark0;35475742;mark1;44.09052;mark2;0.97577;mark3
mark0;35478324;mark1;43.31947;mark2;1.61229;mark3
mark0;35478889;mark1;44.74543;mark2;1.2597;mark3
mark0;35486181;mark1;43.90637;mark2;1.85769;mark3
mark0;35499601;mark1;43.97631;mark2;1.93287;mark3
mark0;35505328;mark1;44.38923;mark2;0.81986;mark3
mark0;35505372;mark1;44.14672;mark2;0.60806;mark3
mark0;35506166;mark1;44.01402;mark2;1.35184;mark3
mark0;35511157;mark1;44.3424;mark2;1.01754;mark3
mark0;35511408;mark1;43.67395;mark2;1.39966;mark3
mark0;35511928;mark1;44.01087;mark2;1.983;mark3
mark0;35511988;mark1;43.0642;mark2;0.14817;mark3
mark0;35525554;mark1;43.7615;mark2;1.86581;mark3
mark0;35525920;mark1;44.8093;mark2;-0.02953;mark3
mark0;35528332;mark1;49.30777;mark2;0.88824;mark3
mark0;35535912;mark1;44.19709;mark2;1.70552;mark3
mark0;35536628;mark1;43.60035;mark2;1.60587;mark3
mark0;35542805;mark1;48.04294;mark2;-2.99116;mark3
mark0;35542869;mark1;44.19437;mark2;1.10657;mark3
mark0;35544128;mark1;43.45658;mark2;1.33999;mark3
mark0;35554690;mark1;43.06727;mark2;0.15343;mark3
mark0;35556292;mark1;43.90086;mark2;1.06854;mark3
mark0;35556902;mark1;48.293;mark2;-3.115;mark3
mark0;35562467;mark1;48.04135;mark2;-2.99066;mark3
mark0;35563492;mark1;44.03181;mark2;1.34745;mark3
mark0;35563643;mark1;47.40874;mark2;-0.31967;mark3
mark0;35573888;mark1;44.42626;mark2;1.2853;mark3
mark0;35575026;mark1;44.0975;mark2;0.63927;mark3
mark0;35591363;mark1;44.48232;mark2;1.05374;mark3
mark0;35591589;mark1;44.91178;mark2;-0.4672;mark3
mark0;35593410;mark1;44.88368;mark2;-0.39335;mark3
mark0;35600311;mark1;43.126;mark2;0.112;mark3
mark0;35600650;mark1;43.6682;mark2;1.44605;mark3
mark0;35600663;mark1;44.30008;mark2;1.51465;mark3
mark0;35601542;mark1;43.95192;mark2;1.51691;mark3
mark0;35605835;mark1;43.66864;mark2;1.37858;mark3
mark0;35606066;mark1;43.67485;mark2;1.28495;mark3
mark0;35606160;mark1;44.37969;mark2;1.46757;mark3
mark0;35609798;mark1;43.52188;mark2;1.44438;mark3
mark0;35618014;mark1;43.10526;mark2;0.03319;mark3
mark0;35618039;mark1;43.10555;mark2;0.03267;mark3
mark0;35626083;mark1;44.35336;mark2;2.03644;mark3
mark0;35626977;mark1;48.12782;mark2;-3.17409;mark3
mark0;35628067;mark1;43.60905;mark2;1.47775;mark3
mark0;35630642;mark1;43.92351;mark2;1.89535;mark3
mark0;35639268;mark1;44.04273;mark2;1.10411;mark3
mark0;35661036;mark1;44.37619;mark2;2.30896;mark3
mark0;35664424;mark1;44.13417;mark2;0.66212;mark3
mark0;35667707;mark1;44.30866;mark2;0.9408;mark3
mark0;35672134;mark1;43.48312;mark2;1.39242;mark3
mark0;35673096;mark1;44.1953;mark2;0.9184;mark3
mark0;35677992;mark1;43.67609;mark2;1.28515;mark3
mark0;35682630;mark1;44.96841;mark2;-0.31591;mark3
mark0;35693996;mark1;44.72388;mark2;1.28663;mark3
mark0;35697213;mark1;44.52931;mark2;0.09761;mark3
mark0;35700063;mark1;44.46946;mark2;1.74763;mark3
mark0;35704207;mark1;44.88215;mark2;0.16833;mark3
mark0;35715550;mark1;43.90763;mark2;1.98486;mark3
mark0;35723336;mark1;44.41284;mark2;1.26386;mark3
mark0;35725770;mark1;43.05446;mark2;0.16716;mark3
mark0;35729493;mark1;44.10891;mark2;1.98106;mark3
mark0;35733414;mark1;44.46473;mark2;1.51548;mark3
mark0;35737606;mark1;43.66625;mark2;1.86251;mark3
mark0;35748156;mark1;44.14624;mark2;2.04522;mark3
mark0;35754049;mark1;44.85521;mark2;-0.04207;mark3
mark0;35756528;mark1;44.358;mark2;1.723;mark3
mark0;35757083;mark1;44.3472;mark2;1.79353;mark3
mark0;35757166;mark1;43.89726;mark2;1.32602;mark3
mark0;35758650;mark1;44.073;mark2;2.036;mark3
mark0;35766604;mark1;44.90549;mark2;-0.43727;mark3
mark0;35766851;mark1;43.61195;mark2;1.46796;mark3
mark0;35767319;mark1;48.24184;mark2;-3.25098;mark3
mark0;35767543;mark1;44.90544;mark2;-0.43875;mark3
mark0;35773417;mark1;44.2516;mark2;2.44147;mark3
mark0;35780836;mark1;43.79795;mark2;1.15957;mark3
mark0;35790069;mark1;43.77463;mark2;1.66316;mark3
mark0;35790133;mark1;43.74013;mark2;1.82728;mark3
mark0;35794317;mark1;43.69504;mark2;1.37634;mark3
mark0;35794526;mark1;44.15775;mark2;1.80264;mark3
mark0;35798699;mark1;43.679;mark2;1.35898;mark3
mark0;35798789;mark1;44.19635;mark2;1.70732;mark3
mark0;35799863;mark1;43.69853;mark2;1.81731;mark3
mark0;35823603;mark1;43.6245;mark2;1.47423;mark3
mark0;35824798;mark1;44.89452;mark2;-0.50225;mark3
mark0;35828943;mark1;44.47541;mark2;1.29541;mark3
mark0;35831445;mark1;44.89641;mark2;-0.50656;mark3
mark0;35831489;mark1;44.01735;mark2;0.84186;mark3
mark0;35833094;mark1;44.70988;mark2;1.31469;mark3
mark0;35834606;mark1;44.64311;mark2;1.2278;mark3
mark0;35835282;mark1;44.70839;mark2;1.31325;mark3
mark0;35836250;mark1;44.92651;mark2;-0.37609;mark3
mark0;35837200;mark1;44.71013;mark2;1.31325;mark3
mark0;35837997;mark1;44.16174;mark2;0.75134;mark3
mark0;35840539;mark1;44.98961;mark2;-0.38455;mark3
mark0;35840560;mark1;43.61991;mark2;1.39691;mark3
mark0;35852477;mark1;44.091;mark2;1.934;mark3
mark0;35856285;mark1;44.34574;mark2;2.15804;mark3
mark0;35856453;mark1;44.84999;mark2;-0.0488;mark3
mark0;35863465;mark1;44.01174;mark2;1.35679;mark3
mark0;35868339;mark1;44.19951;mark2;1.77097;mark3
mark0;35872519;mark1;44.14787;mark2;1.78513;mark3
mark0;35872984;mark1;43.06353;mark2;0.14674;mark3
mark0;35892074;mark1;43.76293;mark2;1.0849;mark3
mark0;35893327;mark1;43.73951;mark2;1.47058;mark3
mark0;35898947;mark1;44.0092;mark2;1.35614;mark3
mark0;35902328;mark1;44.96557;mark2;-0.3725;mark3
mark0;35904972;mark1;44.03922;mark2;1.10926;mark3
mark0;35905716;mark1;44.48132;mark2;0.0864;mark3
mark0;35907931;mark1;44.31122;mark2;1.21569;mark3
mark0;35908326;mark1;44.10923;mark2;0.88763;mark3
mark0;35920561;mark1;44.25588;mark2;1.14051;mark3
mark0;35922091;mark1;44.02007;mark2;1.35475;mark3
mark0;35925475;mark1;44.27;mark2;1.91686;mark3
mark0;35927762;mark1;43.69085;mark2;1.22968;mark3
mark0;35933656;mark1;44.28738;mark2;1.79315;mark3
mark0;35936704;mark1;44.08646;mark2;0.59937;mark3
mark0;35937198;mark1;48.11407;mark2;-2.96818;mark3
mark0;35938261;mark1;44.45448;mark2;0.29382;mark3
mark0;35953870;mark1;43.93284;mark2;1.91699;mark3
mark0;35955065;mark1;44.99354;mark2;-0.45066;mark3
mark0;35955522;mark1;44.25627;mark2;2.00139;mark3
mark0;35956741;mark1;48.26648;mark2;-2.99247;mark3
mark0;35956822;mark1;43.95809;mark2;0.61318;mark3
mark0;35958328;mark1;44.853;mark2;-0.04;mark3
mark0;35958585;mark1;44.11253;mark2;1.24898;mark3
mark0;35958647;mark1;43.90863;mark2;1.98533;mark3
mark0;35962165;mark1;43.62149;mark2;1.4584;mark3
mark0;35963423;mark1;44.70719;mark2;1.14151;mark3
mark0;35965341;mark1;44.25649;mark2;2.00248;mark3
mark0;35966938;mark1;44.1511;mark2;1.75567;mark3
mark0;35969609;mark1;43.61885;mark2;1.39667;mark3
mark0;35970208;mark1;43.61948;mark2;1.39746;mark3
mark0;35970465;mark1;43.62044;mark2;1.39787;mark3
mark0;35970544;mark1;43.61853;mark2;1.39885;mark3
mark0;35978609;mark1;44.64328;mark2;1.2251;mark3
mark0;35980560;mark1;44.00906;mark2;1.34534;mark3
mark0;35985328;mark1;43.89044;mark2;1.21008;mark3
mark0;35987403;mark1;43.36263;mark2;1.23686;mark3
mark0;35990025;mark1;44.64429;mark2;1.22757;mark3
mark0;35992750;mark1;44.53477;mark2;1.26436;mark3
mark0;35994105;mark1;44.40209;mark2;0.99709;mark3
mark0;36000421;mark1;44.40973;mark2;2.28975;mark3
mark0;36010777;mark1;44.18536;mark2;1.87773;mark3
mark0;36011866;mark1;44.26992;mark2;1.23492;mark3
mark0;36013093;mark1;44.04462;mark2;1.3329;mark3
mark0;36016129;mark1;43.86391;mark2;1.59115;mark3
mark0;36017803;mark1;43.96602;mark2;1.81874;mark3
mark0;36021461;mark1;44.82286;mark2;-0.09796;mark3
mark0;36023595;mark1;44.33645;mark2;1.54372;mark3
mark0;36024334;mark1;44.2325;mark2;2.03696;mark3
mark0;36025819;mark1;44.10923;mark2;1.48296;mark3
mark0;36032213;mark1;43.06497;mark2;0.14887;mark3
mark0;36033447;mark1;44.24378;mark2;1.47634;mark3
mark0;36037658;mark1;44.196;mark2;2.081;mark3
mark0;36039675;mark1;44.27169;mark2;1.91759;mark3
mark0;36045526;mark1;49.40592;mark2;0.989;mark3
mark0;36046562;mark1;48.07168;mark2;-3.18702;mark3
mark0;36050357;mark1;44.43562;mark2;1.49881;mark3
mark0;36057478;mark1;44.1105;mark2;0.60015;mark3
mark0;36058398;mark1;43.22371;mark2;0.06376;mark3
mark0;36059635;mark1;44.35426;mark2;2.03827;mark3
mark0;36061824;mark1;44.35011;mark2;2.03444;mark3
mark0;36062539;mark1;43.94437;mark2;0.63393;mark3
mark0;36063408;mark1;43.67128;mark2;1.32349;mark3
mark0;36065289;mark1;44.15003;mark2;1.75969;mark3
mark0;36066375;mark1;43.655;mark2;1.371;mark3
mark0;36067533;mark1;43.68302;mark2;1.44697;mark3
mark0;36072308;mark1;43.51446;mark2;1.49851;mark3
mark0;36086118;mark1;44.31906;mark2;2.30641;mark3
mark0;36088483;mark1;44.37;mark2;0.161;mark3
mark0;36088486;mark1;44.11397;mark2;1.24877;mark3
mark0;36089388;mark1;44.31902;mark2;2.30658;mark3
mark0;36090000;mark1;44.31733;mark2;2.30569;mark3
mark0;36091432;mark1;44.31742;mark2;2.30499;mark3
mark0;36093538;mark1;44.71949;mark2;1.27577;mark3
mark0;36099757;mark1;44.37633;mark2;1.30346;mark3
mark0;36099763;mark1;44.11329;mark2;1.25023;mark3
mark0;36099797;mark1;43.87248;mark2;1.37663;mark3
mark0;36100713;mark1;44.11278;mark2;1.24998;mark3
mark0;36103017;mark1;44.99804;mark2;-0.26087;mark3
mark0;36103226;mark1;44.40244;mark2;1.5863;mark3
mark0;36104105;mark1;43.70248;mark2;1.37195;mark3
mark0;36104541;mark1;44.94136;mark2;-0.5427;mark3
mark0;36105569;mark1;44.23559;mark2;1.79176;mark3
mark0;36125873;mark1;44.32911;mark2;1.6625;mark3
mark0;36131696;mark1;43.74301;mark2;1.37992;mark3
mark0;36139489;mark1;43.90492;mark2;1.86178;mark3
mark0;36144279;mark1;43.5817;mark2;1.53502;mark3
mark0;36144960;mark1;43.63458;mark2;1.43665;mark3
mark0;36145710;mark1;44.38593;mark2;0.68925;mark3
mark0;36162287;mark1;44.19356;mark2;1.64697;mark3
mark0;36164519;mark1;44.47432;mark2;1.151;mark3
mark0;36164528;mark1;44.40899;mark2;1.46848;mark3
mark0;36164529;mark1;44.26893;mark2;1.05228;mark3
mark0;36164624;mark1;44.05851;mark2;1.66684;mark3
mark0;36166057;mark1;44.88906;mark2;0.00245;mark3
mark0;36166988;mark1;43.69731;mark2;1.34839;mark3
mark0;36169173;mark1;44.82362;mark2;0.23572;mark3
mark0;36189488;mark1;44.81603;mark2;-0.03851;mark3
mark0;36189715;mark1;47.41844;mark2;-0.36998;mark3
mark0;36190105;mark1;45.76111;mark2;0.12596;mark3
mark0;36197148;mark1;48.00572;mark2;-3.07439;mark3
mark0;36200949;mark1;44.15745;mark2;1.16035;mark3
mark0;36220629;mark1;44.46305;mark2;1.74828;mark3
mark0;36221156;mark1;44.37777;mark2;0.85155;mark3
mark0;36225377;mark1;48.00526;mark2;-3.07233;mark3
mark0;36226473;mark1;43.96386;mark2;1.78957;mark3
mark0;36226872;mark1;43.70937;mark2;1.39551;mark3
mark0;36227399;mark1;44.0842;mark2;0.69825;mark3
mark0;36227681;mark1;44.10732;mark2;1.09936;mark3
mark0;36233150;mark1;48.17518;mark2;-2.75085;mark3
mark0;36234242;mark1;47.4251;mark2;-0.38477;mark3
mark0;36242690;mark1;43.83005;mark2;1.29838;mark3
mark0;36247936;mark1;44.15154;mark2;1.75578;mark3
mark0;36251971;mark1;43.91324;mark2;1.6256;mark3
mark0;36253420;mark1;45.66342;mark2;0.13607;mark3
mark0;36255633;mark1;44.51537;mark2;1.19253;mark3
mark0;36255831;mark1;44.191;mark2;1.883;mark3
mark0;36255948;mark1;43.22535;mark2;0.05471;mark3
mark0;36258677;mark1;44.192;mark2;1.883;mark3
mark0;36261022;mark1;44.18;mark2;1.233;mark3
mark0;36261914;mark1;44.74055;mark2;1.19116;mark3
mark0;36265744;mark1;43.90279;mark2;1.90197;mark3
mark0;36269587;mark1;44.70839;mark2;1.18792;mark3
mark0;36270413;mark1;44.82684;mark2;0.095;mark3
mark0;36282646;mark1;44.29873;mark2;2.28861;mark3
mark0;36284741;mark1;43.80014;mark2;1.60806;mark3
mark0;36285941;mark1;44.02985;mark2;0.68041;mark3
mark0;36287535;mark1;43.50434;mark2;1.36327;mark3
mark0;36288861;mark1;45.74641;mark2;0.0985;mark3
mark0;36290316;mark1;44.84234;mark2;0.21994;mark3
mark0;36295123;mark1;44.0219;mark2;1.36263;mark3
mark0;36296103;mark1;43.49455;mark2;1.37453;mark3
mark0;36297765;mark1;45.0253;mark2;-0.43462;mark3
mark0;36298443;mark1;45.02386;mark2;-0.4352;mark3
mark0;36303628;mark1;44.09493;mark2;1.9685;mark3
mark0;36305925;mark1;43.69922;mark2;1.81107;mark3
mark0;36308170;mark1;43.93589;mark2;0.76851;mark3
mark0;36309247;mark1;44.37707;mark2;1.25128;mark3
mark0;36310319;mark1;44.01938;mark2;1.384;mark3
mark0;36311789;mark1;44.1031;mark2;1.08778;mark3
mark0;36335238;mark1;44.45612;mark2;1.04544;mark3
mark0;36335324;mark1;44.35581;mark2;2.04621;mark3
mark0;36336855;mark1;43.80877;mark2;0.7228;mark3
mark0;36337207;mark1;44.01517;mark2;1.35463;mark3
mark0;36340519;mark1;43.43861;mark2;1.35873;mark3
mark0;36342859;mark1;44.15661;mark2;1.16041;mark3
mark0;36348053;mark1;48.20446;mark2;-3.30603;mark3
mark0;36349293;mark1;44.90208;mark2;-0.51655;mark3
mark0;36349706;mark1;44.22809;mark2;1.2034;mark3
mark0;36372339;mark1;44.22172;mark2;1.44519;mark3
mark0;36372924;mark1;44.85679;mark2;-0.04158;mark3
mark0;36384348;mark1;44.90767;mark2;-0.32429;mark3
mark0;36388571;mark1;43.65959;mark2;1.43851;mark3
mark0;36402293;mark1;43.60073;mark2;1.47784;mark3
mark0;36409236;mark1;43.82541;mark2;1.90681;mark3
mark0;36413240;mark1;44.09297;mark2;1.44929;mark3
mark0;36434530;mark1;43.2292;mark2;0.12833;mark3
mark0;36435455;mark1;44.102;mark2;2.318;mark3
mark0;36435503;mark1;44.10744;mark2;1.47534;mark3
mark0;36439897;mark1;43.93592;mark2;1.1442;mark3
mark0;36441840;mark1;43.93754;mark2;1.14302;mark3
mark0;36442486;mark1;48.22422;mark2;-3.16303;mark3
mark0;36443614;mark1;43.93246;mark2;1.1256;mark3
mark0;36443984;mark1;43.04017;mark2;0.16484;mark3
mark0;36447315;mark1;43.65475;mark2;1.36993;mark3
mark0;36463824;mark1;44.15173;mark2;1.75837;mark3
mark0;36468502;mark1;43.624;mark2;1.474;mark3
mark0;36473031;mark1;44.102;mark2;2.318;mark3
mark0;36474607;mark1;44.0324;mark2;1.56925;mark3
mark0;36481888;mark1;44.421;mark2;1.38;mark3
mark0;36494106;mark1;48.16173;mark2;-3.24378;mark3
mark0;36496218;mark1;45.01318;mark2;-0.37663;mark3
mark0;36507889;mark1;43.06626;mark2;0.14431;mark3
mark0;36508230;mark1;43.99883;mark2;1.76707;mark3
mark0;36511034;mark1;45.77646;mark2;-0.06771;mark3
mark0;36515864;mark1;47.41132;mark2;-0.33248;mark3
mark0;36517632;mark1;44.414;mark2;2.109;mark3
mark0;36519916;mark1;43.86087;mark2;1.9658;mark3
mark0;36520782;mark1;44.19955;mark2;2.41626;mark3
mark0;36534537;mark1;43.04163;mark2;0.16782;mark3
mark0;36544709;mark1;44.25448;mark2;1.13865;mark3
mark0;36545222;mark1;43.815;mark2;1.857;mark3
mark0;36546768;mark1;44.402;mark2;2.444;mark3
mark0;36551543;mark1;43.79053;mark2;1.62091;mark3
mark0;36552222;mark1;43.654;mark2;1.507;mark3
mark0;36552312;mark1;44.77993;mark2;0.23195;mark3
mark0;36552684;mark1;44.33489;mark2;0.89082;mark3
mark0;36556679;mark1;48.1605;mark2;-3.24307;mark3
mark0;36560758;mark1;44.35464;mark2;1.42529;mark3
mark0;36561365;mark1;44.89989;mark2;0.01749;mark3
mark0;36563186;mark1;44.89957;mark2;0.01768;mark3
mark0;36573234;mark1;44.89982;mark2;0.01707;mark3
mark0;36578088;mark1;44.49787;mark2;0.16558;mark3
mark0;36585178;mark1;44.52563;mark2;0.95106;mark3
mark0;36585617;mark1;44.1061;mark2;1.9163;mark3
mark0;36590087;mark1;44.32814;mark2;0.11141;mark3
mark0;36596569;mark1;44.15832;mark2;1.80765;mark3
mark0;36599073;mark1;45.01371;mark2;-0.46626;mark3
mark0;36613772;mark1;43.74353;mark2;1.18031;mark3
mark0;36613922;mark1;44.28776;mark2;0.99545;mark3
mark0;36615621;mark1;44.16935;mark2;0.96657;mark3
mark0;36617016;mark1;44.16996;mark2;0.96829;mark3
mark0;36617469;mark1;43.67086;mark2;1.28758;mark3
mark0;36618749;mark1;44.26439;mark2;0.7815;mark3
mark0;36635457;mark1;44.08911;mark2;1.9667;mark3
mark0;36637820;mark1;48.1606;mark2;-3.2429;mark3
mark0;36645105;mark1;44.84207;mark2;0.21738;mark3
mark0;36648208;mark1;43.80147;mark2;1.67644;mark3
mark0;36650485;mark1;43.61744;mark2;1.47663;mark3
mark0;36651690;mark1;48.15902;mark2;-3.24486;mark3
mark0;36651777;mark1;43.06492;mark2;0.14857;mark3
mark0;36656177;mark1;43.437;mark2;1.65865;mark3
mark0;36663201;mark1;43.6375;mark2;1.39631;mark3
mark0;36665285;mark1;45.05216;mark2;-0.38202;mark3
mark0;36669833;mark1;48.21404;mark2;-3.01535;mark3
mark0;36676720;mark1;44.31241;mark2;1.34287;mark3
mark0;36678802;mark1;44.18839;mark2;1.68987;mark3
mark0;36679002;mark1;48.21411;mark2;-3.0153;mark3
mark0;36680536;mark1;44.34478;mark2;2.13333;mark3
mark0;36684952;mark1;44.2332;mark2;0.65302;mark3
mark0;36685809;mark1;48.157;mark2;-3.127;mark3
mark0;36692593;mark1;44.43494;mark2;1.86614;mark3
mark0;36693006;mark1;45.65386;mark2;0.15829;mark3
mark0;36707353;mark1;44.43647;mark2;1.25145;mark3
mark0;36711511;mark1;44.62206;mark2;1.29807;mark3
mark0;36711779;mark1;44.28759;mark2;0.99438;mark3
mark0;36718638;mark1;43.90056;mark2;1.88283;mark3
mark0;36719606;mark1;44.43777;mark2;2.03154;mark3
mark0;36720406;mark1;44.38202;mark2;0.03997;mark3
mark0;36725439;mark1;44.49305;mark2;0.9243;mark3
mark0;36726062;mark1;44.57517;mark2;1.19518;mark3
mark0;36728275;mark1;43.62088;mark2;1.39777;mark3
mark0;36728556;mark1;43.95051;mark2;0.65683;mark3
mark0;36729229;mark1;48.06751;mark2;-2.96182;mark3
mark0;36743567;mark1;43.80141;mark2;1.29275;mark3
mark0;36744314;mark1;44.02264;mark2;1.16155;mark3
mark0;36746147;mark1;43.96755;mark2;1.58443;mark3
mark0;36747640;mark1;44.27572;mark2;1.94334;mark3
mark0;36749566;mark1;43.633;mark2;1.437;mark3
mark0;36750299;mark1;44.96055;mark2;-0.41059;mark3
mark0;36752419;mark1;44.85085;mark2;-0.04569;mark3
mark0;36753190;mark1;44.88782;mark2;-0.38185;mark3
mark0;36756197;mark1;43.786;mark2;1.13718;mark3
mark0;36756793;mark1;43.96374;mark2;1.61512;mark3
mark0;36759968;mark1;43.78826;mark2;1.34293;mark3
mark0;36760739;mark1;43.88653;mark2;1.83244;mark3
mark0;36761620;mark1;44.91536;mark2;-0.49796;mark3
mark0;36763680;mark1;48.02454;mark2;-2.95683;mark3
mark0;36764280;mark1;44.40358;mark2;0.7034;mark3
mark0;36764419;mark1;44.25181;mark2;1.75609;mark3
mark0;36766649;mark1;43.78943;mark2;1.5518;mark3
mark0;36776762;mark1;44.9984;mark2;-0.44049;mark3
mark0;36783899;mark1;44.18683;mark2;1.87585;mark3
mark0;36784389;mark1;44.018;mark2;1.355;mark3
mark0;36788829;mark1;44.10212;mark2;1.08505;mark3
mark0;36789517;mark1;44.34871;mark2;2.03559;mark3
mark0;36791275;mark1;44.29014;mark2;1.12237;mark3
mark0;36791448;mark1;44.38906;mark2;0.81901;mark3
mark0;36793733;mark1;43.63728;mark2;1.45337;mark3
